id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
YFC2xPDcdmkISbKxEFWWJQ,voodoo-queen-daiquiri-dive-houston-3,Voodoo Queen Daiquiri Dive,https://s3-media4.fl.yelpcdn.com/bphoto/f5H7DE9RiNAbTDpFy7s-ig/o.jpg,False,https://www.yelp.com/biz/voodoo-queen-daiquiri-dive-houston-3?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,245,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'tikibars', 'title': 'Tiki Bars'}]",3.8,"{'latitude': 29.747526, 'longitude': -95.337898}",[],"{'address1': '322 Milby St', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77003', 'country': 'US', 'state': 'TX', 'display_address': ['322 Milby St', 'Houston, TX 77003']}",,,2739.3511909024887,$$
LWnCI5BS9-Fmzz2QVudZBA,luchador-micheladas-and-botanas-cypress,Luchador Micheladas & Botanas,https://s3-media1.fl.yelpcdn.com/bphoto/v3Ro0GniADOKIPcg8_OOfw/o.jpg,False,https://www.yelp.com/biz/luchador-micheladas-and-botanas-cypress?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,11,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.9,"{'latitude': 29.891154, 'longitude': -95.684247}",[],"{'address1': '7751 Barker Cypress Rd', 'address2': 'Ste 600', 'address3': '', 'city': 'Cypress', 'zip_code': '77433', 'country': 'US', 'state': 'TX', 'display_address': ['7751 Barker Cypress Rd', 'Ste 600', 'Cypress, TX 77433']}",+12812134045,(281) 213-4045,34383.24821663597,
UxtuWvYgS5T3xM7itOuQKw,fiora-s-bottle-shop-houston,Fiora’s Bottle Shop,https://s3-media1.fl.yelpcdn.com/bphoto/nQWLHfMPBwmktHb4VkR9Aw/o.jpg,False,https://www.yelp.com/biz/fiora-s-bottle-shop-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,10,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.8,"{'latitude': 29.745337, 'longitude': -95.389888}",[],"{'address1': '888 Westheimer Rd', 'address2': 'Ste 107', 'address3': None, 'city': 'Houston', 'zip_code': '77006', 'country': 'US', 'state': 'TX', 'display_address': ['888 Westheimer Rd', 'Ste 107', 'Houston, TX 77006']}",+13466198778,(346) 619-8778,3470.943475228267,
mo8TB3OAInUmoUlttgsTow,blue-moon-deli-houston,Blue Moon Deli,https://s3-media2.fl.yelpcdn.com/bphoto/5PDwd2HGzUsmd7MQ_98fjQ/o.jpg,False,https://www.yelp.com/biz/blue-moon-deli-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,14,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.6,"{'latitude': 29.942467135597635, 'longitude': -95.3937731324601}","['pickup', 'delivery']","{'address1': '440 Benmar Dr', 'address2': 'Ste 2390', 'address3': None, 'city': 'Houston', 'zip_code': '77060', 'country': 'US', 'state': 'TX', 'display_address': ['440 Benmar Dr', 'Ste 2390', 'Houston, TX 77060']}",+18322953873,(832) 295-3873,20217.752087319455,
vu9igZpbI1giTaG3qSGlUQ,roots-cafe-houston,Roots Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/K6r7X1YQOdlm_MaiIEZ5YQ/o.jpg,False,https://www.yelp.com/biz/roots-cafe-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,15,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 29.7631491198813, 'longitude': -95.4663039427142}","['pickup', 'delivery']","{'address1': '5120 Woodway Dr', 'address2': 'Ste 145', 'address3': None, 'city': 'Houston', 'zip_code': '77056', 'country': 'US', 'state': 'TX', 'display_address': ['5120 Woodway Dr', 'Ste 145', 'Houston, TX 77056']}",+13465712899,(346) 571-2899,10265.525686385086,
OXAYCtgoCErJB6NrMDCdIg,soto-houston,Soto,https://s3-media2.fl.yelpcdn.com/bphoto/eCPT89AcMPR8HiarZyKtlg/o.jpg,False,https://www.yelp.com/biz/soto-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,225,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.2,"{'latitude': 29.74485549296284, 'longitude': -95.3840465726864}",['delivery'],"{'address1': '224 Westheimer Rd', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77006', 'country': 'US', 'state': 'TX', 'display_address': ['224 Westheimer Rd', 'Houston, TX 77006']}",+17134854514,(713) 485-4514,3080.7537552905733,$$$
VwijQyy4DyVCvanCa_aY9g,ojo-de-agua-houston,Ojo De Agua,https://s3-media2.fl.yelpcdn.com/bphoto/MiTmfC1a1hKbB8KWSeLwRg/o.jpg,False,https://www.yelp.com/biz/ojo-de-agua-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,103,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.7,"{'latitude': 29.743537939891844, 'longitude': -95.4539822573454}","['pickup', 'delivery']","{'address1': '4444 Westheimer Rd', 'address2': 'Ste D-140', 'address3': None, 'city': 'Houston', 'zip_code': '77027', 'country': 'US', 'state': 'TX', 'display_address': ['4444 Westheimer Rd', 'Ste D-140', 'Houston, TX 77027']}",+12819742400,(281) 974-2400,9332.103733693926,
AIjg3J94nZxemf3MeSkkuQ,the-birria-queen-houston,The Birria Queen,https://s3-media1.fl.yelpcdn.com/bphoto/aBqzBAAFqID01dW4X9ZIHQ/o.jpg,False,https://www.yelp.com/biz/the-birria-queen-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,56,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.6,"{'latitude': 29.730959749879972, 'longitude': -95.37638962781983}","['pickup', 'delivery']","{'address1': '4302 Almeda Rd', 'address2': None, 'address3': None, 'city': 'Houston', 'zip_code': '77004', 'country': 'US', 'state': 'TX', 'display_address': ['4302 Almeda Rd', 'Houston, TX 77004']}",+18327216975,(832) 721-6975,3902.6535882680837,
cTV5b9OWqSyrqJp-L-MiXg,angies-country-kitchen-houston,Angie's Country Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/xxt08NGTiKDK7SYeDYglXQ/o.jpg,False,https://www.yelp.com/biz/angies-country-kitchen-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,51,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.4,"{'latitude': 29.8190964, 'longitude': -95.4840281}",['pickup'],"{'address1': '11708 Hempstead Rd', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77092', 'country': 'US', 'state': 'TX', 'display_address': ['11708 Hempstead Rd', 'Houston, TX 77092']}",+17139571320,(713) 957-1320,13466.996687496203,$
BGPY7MRb-vgYqngyXaNMPA,press-waffle-houston-4,Press Waffle,https://s3-media3.fl.yelpcdn.com/bphoto/i-x2a0LDPcrJCx3vh7F4lQ/o.jpg,False,https://www.yelp.com/biz/press-waffle-houston-4?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,29,"[{'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.2,"{'latitude': 29.76298266408172, 'longitude': -95.3645956}",[],"{'address1': '411 Smith St', 'address2': None, 'address3': 'Lyric Market', 'city': 'Houston', 'zip_code': '77002', 'country': 'US', 'state': 'TX', 'display_address': ['411 Smith St', 'Lyric Market', 'Houston, TX 77002']}",+18327823068,(832) 782-3068,447.9832236805782,
CU-oehdExi8fnsId7RmfMQ,viets-express-houston-3,Viet's Express,https://s3-media2.fl.yelpcdn.com/bphoto/wej4X5ImDFXOULFPKIxa9w/o.jpg,False,https://www.yelp.com/biz/viets-express-houston-3?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,137,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.1,"{'latitude': 29.69174, 'longitude': -95.41226}",[],"{'address1': '8057 Kirby Dr', 'address2': 'Ste F', 'address3': None, 'city': 'Houston', 'zip_code': '77054', 'country': 'US', 'state': 'TX', 'display_address': ['8057 Kirby Dr', 'Ste F', 'Houston, TX 77054']}",+18329683643,(832) 968-3643,9387.574265356965,$
FAApJYM1N_Qn6qEWgQtfQA,oddball-eats-houston,Oddball Eats,https://s3-media1.fl.yelpcdn.com/bphoto/3Ai81y8m0QCvff3E9QRs5w/o.jpg,False,https://www.yelp.com/biz/oddball-eats-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,62,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 29.7586595383299, 'longitude': -95.3639031509986}",['delivery'],"{'address1': '712 Main St', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77002', 'country': 'US', 'state': 'TX', 'display_address': ['712 Main St', 'Houston, TX 77002']}",+12812050911,(281) 205-0911,617.2190810638556,$
DbS8gJe2iw4IU0iBOnaVtQ,rakkan-ramen-houston-3,Rakkan Ramen,https://s3-media2.fl.yelpcdn.com/bphoto/yxuZw1ZhN-Z0lKnHYX9ZxQ/o.jpg,False,https://www.yelp.com/biz/rakkan-ramen-houston-3?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,239,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'soup', 'title': 'Soup'}]",4.2,"{'latitude': 29.782964074268698, 'longitude': -95.40784554131147}","['pickup', 'delivery']","{'address1': '600 N Shepherd Dr', 'address2': 'Ste 515', 'address3': None, 'city': 'Houston', 'zip_code': '77007', 'country': 'US', 'state': 'TX', 'display_address': ['600 N Shepherd Dr', 'Ste 515', 'Houston, TX 77007']}",+13468672078,(346) 867-2078,5126.467504904181,$$
AWHYZ7qqHDZCqmbEsjEKtA,yellow-door-houston,Yellow Door,https://s3-media4.fl.yelpcdn.com/bphoto/tJAt5tM-uhc1cnGY4Ctb9Q/o.jpg,False,https://www.yelp.com/biz/yellow-door-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",5.0,"{'latitude': 29.6931623, 'longitude': -95.4142865}",[],"{'address1': None, 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77023', 'country': 'US', 'state': 'TX', 'display_address': ['Houston, TX 77023']}",+17135151639,(713) 515-1639,9374.016534564938,
_XZpzpSRuqfHZ7u3qWElMA,black-box-soulfood-stop-houston,Black Box Soulfood Stop,https://s3-media3.fl.yelpcdn.com/bphoto/VV7iZl3CYEppToiS_5o6_Q/o.jpg,False,https://www.yelp.com/biz/black-box-soulfood-stop-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,0,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",0.0,"{'latitude': 29.731535050138135, 'longitude': -95.367684}",[],"{'address1': '2311 Winbern St', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77004', 'country': 'US', 'state': 'TX', 'display_address': ['2311 Winbern St', 'Houston, TX 77004']}",+18325883276,(832) 588-3276,3580.217318361049,
KaRR-AVYjMdVeZ7ONoXOVQ,blanco-cocina-cantina-houston,Blanco Cocina + Cantina,https://s3-media1.fl.yelpcdn.com/bphoto/rxT5ydTBLb1OHmhQT2qn1A/o.jpg,False,https://www.yelp.com/biz/blanco-cocina-cantina-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,607,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}]",4.0,"{'latitude': 29.7396, 'longitude': -95.465471}",['delivery'],"{'address1': '5115 Westheimer Rd', 'address2': 'Ste C2520', 'address3': None, 'city': 'Houston', 'zip_code': '77056', 'country': 'US', 'state': 'TX', 'display_address': ['5115 Westheimer Rd', 'Ste C2520', 'Houston, TX 77056']}",+13462501900,(346) 250-1900,10516.144614575142,$$
RkqZANRtDPRDb6tPiefnLA,chef-hunan-bo-houston,Chef Hunan Bo,https://s3-media4.fl.yelpcdn.com/bphoto/OTLZVfWyIeKa8E4PRCimxw/o.jpg,False,https://www.yelp.com/biz/chef-hunan-bo-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,92,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 29.7877239, 'longitude': -95.3722749}",['pickup'],"{'address1': '3237 Houston Ave', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77009', 'country': 'US', 'state': 'TX', 'display_address': ['3237 Houston Ave', 'Houston, TX 77009']}",+17138638234,(713) 863-8234,3002.2413266826957,$
ABbJAlLsVj6uH1KJhS0hog,pappa-gyros-katy-2,Pappa Gyros,https://s3-media1.fl.yelpcdn.com/bphoto/UaXl-WuDDk60OMiX4hI0wA/o.jpg,False,https://www.yelp.com/biz/pappa-gyros-katy-2?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,846,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.6,"{'latitude': 29.8022649, 'longitude': -95.7539139}","['pickup', 'delivery']","{'address1': '21910 Franz Rd', 'address2': None, 'address3': None, 'city': 'Katy', 'zip_code': '77449', 'country': 'US', 'state': 'TX', 'display_address': ['21910 Franz Rd', 'Katy, TX 77449']}",+12815747764,(281) 574-7764,38177.59728696676,$$
vGSc9QMkce89ZnoV_vtNog,pita-express-mediterranean-grill-houston,Pita Express Mediterranean Grill,https://s3-media1.fl.yelpcdn.com/bphoto/ZCycp9ZydaDreRCZARyrww/o.jpg,False,https://www.yelp.com/biz/pita-express-mediterranean-grill-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,1,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",3.0,"{'latitude': 29.75730290374316, 'longitude': -95.36804690814758}",[],"{'address1': '1111 Louisiana St', 'address2': 'Ste B-160', 'address3': None, 'city': 'Houston', 'zip_code': '77002', 'country': 'US', 'state': 'TX', 'display_address': ['1111 Louisiana St', 'Ste B-160', 'Houston, TX 77002']}",+17134855957,(713) 485-5957,1007.5143197448366,
a0tjxcWsNB2KNlRrpRwfkA,lost-and-found-houston,Lost & Found,https://s3-media3.fl.yelpcdn.com/bphoto/R5GxHYPE7MujZuCL1VimTQ/o.jpg,False,https://www.yelp.com/biz/lost-and-found-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,792,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",3.8,"{'latitude': 29.75358700690144, 'longitude': -95.3810855402932}","['pickup', 'delivery']","{'address1': '160 W Gray', 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77019', 'country': 'US', 'state': 'TX', 'display_address': ['160 W Gray', 'Houston, TX 77019']}",+18326493050,(832) 649-3050,2293.9455965148763,$$
BksGHqC1MhkHENSXsB98-w,table-7-bistro-houston-4,Table 7 Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/51kEnD54RrNedmKtYDxtrA/o.jpg,False,https://www.yelp.com/biz/table-7-bistro-houston-4?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,139,"[{'alias': 'newamerican', 'title': 'New American'}]",3.1,"{'latitude': 29.758118967493687, 'longitude': -95.36293866115564}","['pickup', 'delivery']","{'address1': '720 Fannin St', 'address2': 'Ste A', 'address3': '', 'city': 'Houston', 'zip_code': '77002', 'country': 'US', 'state': 'TX', 'display_address': ['720 Fannin St', 'Ste A', 'Houston, TX 77002']}",+17134346245,(713) 434-6245,616.9592955931943,$$
-lP3NgqUM9SHqpvHCVvASA,lazy-dog-restaurant-and-bar-houston,Lazy Dog Restaurant & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/I8xsme9AvEjQsjbkfUnT9w/o.jpg,False,https://www.yelp.com/biz/lazy-dog-restaurant-and-bar-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,1404,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.4,"{'latitude': 29.918805, 'longitude': -95.616181}","['pickup', 'delivery']","{'address1': '20030 Northwest Fwy', 'address2': '', 'address3': None, 'city': 'Houston', 'zip_code': '77065', 'country': 'US', 'state': 'TX', 'display_address': ['20030 Northwest Fwy', 'Houston, TX 77065']}",+17135975347,(713) 597-5347,30179.668431061156,$$
hPwgXk0CinT_kfWVLRy-sg,barcelona-wine-bar-houston-2,Barcelona Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/MfVp83ldD741RTFpIP-QKQ/o.jpg,False,https://www.yelp.com/biz/barcelona-wine-bar-houston-2?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,87,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.3,"{'latitude': 29.74252, 'longitude': -95.40343}",[],"{'address1': '1731 Westheimer Rd', 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77098', 'country': 'US', 'state': 'TX', 'display_address': ['1731 Westheimer Rd', 'Houston, TX 77098']}",+17138783355,(713) 878-3355,4770.117256090171,
mnMS1eo6gdqCvRGyweTITQ,la-reynera-bakery-houston,La Reynera Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/cy9Kfdcyw8QShXEgSbLbmg/o.jpg,False,https://www.yelp.com/biz/la-reynera-bakery-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,61,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.6,"{'latitude': 29.74199, 'longitude': -95.33704}",['pickup'],"{'address1': '4120 McKinney St', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77023', 'country': 'US', 'state': 'TX', 'display_address': ['4120 McKinney St', 'Houston, TX 77023']}",+17132241575,(713) 224-1575,3221.579598480322,$
pTKZxpNrHL7hFyu54PGbig,micheauxs-southern-cuisine-missouri-city,Micheaux's Southern Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/Yb6V00Gfu0A7ej6p-wDYmQ/o.jpg,False,https://www.yelp.com/biz/micheauxs-southern-cuisine-missouri-city?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,299,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.4,"{'latitude': 29.556212297847345, 'longitude': -95.5568661}","['pickup', 'delivery']","{'address1': '6850 Highway 6', 'address2': 'ste 200', 'address3': '', 'city': 'Missouri City', 'zip_code': '77459', 'country': 'US', 'state': 'TX', 'display_address': ['6850 Highway 6', 'ste 200', 'Missouri City, TX 77459']}",+18329871916,(832) 987-1916,29847.269535186922,$$
L7lQA6b6mRNxSxTpbausGA,main-food-store-houston,Main Food Store,https://s3-media2.fl.yelpcdn.com/bphoto/NItKJehheO0xYvCV8jl0aA/o.jpg,False,https://www.yelp.com/biz/main-food-store-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,9,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.3,"{'latitude': 29.755953117579494, 'longitude': -95.3654513320016}","['pickup', 'delivery']","{'address1': '1101 Main St', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77002', 'country': 'US', 'state': 'TX', 'display_address': ['1101 Main St', 'Houston, TX 77002']}",+17136508788,(713) 650-8788,948.6764830686863,$
7SSl0x7FVx1AJf4jdTm1yw,angeloz-houston,Angelo'z,https://s3-media2.fl.yelpcdn.com/bphoto/qGtG3mipPh5_uMpY2b_LlA/o.jpg,False,https://www.yelp.com/biz/angeloz-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,140,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'grocery', 'title': 'Grocery'}]",4.3,"{'latitude': 29.691598, 'longitude': -95.412117}","['pickup', 'delivery']","{'address1': '8057 Kirby Dr', 'address2': 'Ste G', 'address3': '', 'city': 'Houston', 'zip_code': '77054', 'country': 'US', 'state': 'TX', 'display_address': ['8057 Kirby Dr', 'Ste G', 'Houston, TX 77054']}",+17136673400,(713) 667-3400,9404.848728116916,$$
ZtZvnvEx6bdHnaNjntVfsg,folk-thai-kitchen-houston,Folk Thai Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/u0qL3RgD6vKpoT8cGBHMgA/o.jpg,False,https://www.yelp.com/biz/folk-thai-kitchen-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,15,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.9,"{'latitude': 29.757938615919475, 'longitude': -95.3652937876552}","['pickup', 'delivery']","{'address1': '914 Main St', 'address2': 'Ste 125', 'address3': None, 'city': 'Houston', 'zip_code': '77002', 'country': 'US', 'state': 'TX', 'display_address': ['914 Main St', 'Ste 125', 'Houston, TX 77002']}",+17139364646,(713) 936-4646,765.2225824766081,$$
jDp0023yaPM-c1r3YtDFtQ,aladdin-mediterranean-cuisine-houston,Aladdin Mediterranean Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/7p0A4Bckv3B2E9WCYgnjjQ/o.jpg,False,https://www.yelp.com/biz/aladdin-mediterranean-cuisine-houston?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,1260,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'lebanese', 'title': 'Lebanese'}]",4.3,"{'latitude': 29.744869, 'longitude': -95.391076}",['pickup'],"{'address1': '912 Westheimer Rd', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77006', 'country': 'US', 'state': 'TX', 'display_address': ['912 Westheimer Rd', 'Houston, TX 77006']}",+17139422321,(713) 942-2321,3619.497919533307,$$
1sMt5Y4bsVj1wfeF7y8YWg,ola-houston-2,Ola ,https://s3-media1.fl.yelpcdn.com/bphoto/GS3BBGc1tsARNi5uvzQCdQ/o.jpg,False,https://www.yelp.com/biz/ola-houston-2?adjust_creative=lt7uJL4ENNZHumR0NPWghA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lt7uJL4ENNZHumR0NPWghA,127,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.7,"{'latitude': 29.74353, 'longitude': -95.378452}",[],"{'address1': '3010 Milam St', 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77006', 'country': 'US', 'state': 'TX', 'display_address': ['3010 Milam St', 'Houston, TX 77006']}",,,2809.4384509523034,$
